"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Phyllobacterium";"Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus";"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Alishewanella";"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Halomonas";"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus";"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas";"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Acidovorax";"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia";"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Massilia";"Bacteria_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Veillonella";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium";"Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonadales_Aeromonadaceae_Aeromonas";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Rhizobium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Micrococcus";"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Chryseobacterium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardioidaceae_Nocardioides";"Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus";"Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Stenotrophomonas";"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Cupriavidus";"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Aliivibrio";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Methylobacterium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces";"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Rothia";"Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides";"Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Actinobacillus";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Arthrobacter";"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus";"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Acinetobacter";"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Brevundimonas";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium";"Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_sensu_stricto";"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Phenylobacterium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium";"Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardiaceae_Gordonia";"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Psychrobacter";"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas";"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Novosphingobium";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus";"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Photobacterium";"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas";"Bacteria_Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Staphylococcus";"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Vibrio"
"EGG.HYDRO_X45_3_CTRL";0,0305957247277177;0,468514949762653;0,149892744093877;0,0572581458488139;0,0590916470391069;0,35186801390421;1,40918828571147;0,14602984541886;4,45261164429043;0;0,0930850763268956;0,711355649343111;0,549219546588135;0,207187747326411;0,476668119842835;6,89609396421473;0;2,54530443345684;1,33037901367368;0;0,321916556551964;4,68886848886568;0,20020789104429;1,41547700503694;0;1,70669961083116;0;0;2,65380547109348;1,39897024721634;8,87164632191294;5,18325488466044;6,82411535097926;9,26499082291813;6,23784804167576;7,60660820232694;0,711243570415195;2,02456542974332;11,0771958068542;4,62997717984747;2,52168799199561;7,72229005648166;5,41111008820707;9,1419917992126;9,04568316198296
"EGG.HYDRO_X48_1_CTRL";0,0206377085460087;0,148799727383126;0,05284564772224;0;0,151365494350995;1,15373328593187;0;0,352142307017109;0,437719178817918;0;0,650582885434644;0,24555622841327;1,40798405805119;0,572422573746969;0,764380098512416;0,178484134148565;0;0,376419113780961;0,222343264294884;0;0,821733860245735;1,69037370227;0,911351220347085;1,64596040362761;0,531297832258077;0,961126885688726;0;0,756039747219678;9,04639986534941;1,31649448350405;1,76068808861716;1,3262237812723;0,921568486341542;2,0764818018007;2,45709535017985;9,62179160346511;0;0;6,24680290079091;0;2,42002007237371;8,94885586698459;9,80851157570963;6,08706819700726;9,73105563645228
"EGG.HYDRO_X48_2_CTRL";0,0449835151409089;4,0705031742198;0;0;0,0863137262771634;6,53966654229719;0,557087047500862;0;0,114377509194229;0;0,253824783796425;0;0,872792016844362;0,157401842260391;0,544371708581558;0;1,00485803494058;6,46286878123173;0;0,246889770600979;6,99119823584248;6,77393558539343;0;6,53849806020365;0;0,636938495114291;0;0;7,78075931983903;9,47290707587627;7,78597998419872;0;0,981885084925505;7,45747302083208;4,86003236061209;0;0;8,78900039276051;2,05531262521661;8,16352724161182;6,86885561576416;8,88092536622573;8,95494373158679;5,29427702803036;11,9067304945704
"EGG.HYDRO_X48_3_CTRL";0,0732032265968059;0,311323042685773;0;0,408258774105591;0,13872374805102;0,470861007698916;0,161963408184451;0;0,47004604436249;0;0,539669275160976;0;1,57566506314603;5,5984404193954;0;0,163757463935369;0;0;0;0,768086968502329;6,90628949159573;0,781223104016756;2,84813830428081;5,43931360290719;0,277038593384808;0,551076841240099;0,580344089487305;0,707435892003583;6,47883218067828;2,68606308344682;0,81228744513278;1,89740158758027;8,04134308275676;0,722094859048954;1,53551263873708;0;1,99260495481398;0,849712252362127;7,18134436355834;6,99493831299445;2,80636183939657;2,81851563753108;9,37939190327773;12,1946899055017;7,45969954223675
"EGG.HYDRO_X51_1_CTRL";0;0,245136539819119;0;0;0;0,253309155920027;0,211871875404182;0;1,39137878095852;0,130360918186835;0,21517063676253;0;0,35686419536893;0;0,694103191487781;0;0;5,41860555837839;0,924911275097299;0,936543558885854;2,32140616188258;4,47846689208022;0,435331467079213;0,331853478197402;0,728112848069815;5,40500145099882;0,234257561506018;6,1589148568669;6,22897267634173;9,07339653350965;4,1794958381359;2,97546418840811;10,1101799112394;8,61158103961868;7,8900318222374;2,40111786679681;1,80854409539139;7,36053426333871;7,92298615307053;0,688793123742901;0,714696992796003;10,4401505495286;8,30461187765914;9,54681749647698;8,28677167380243
"EGG.HYDRO_X51_2_CTRL";0,0223680445646854;0;0;0;0;0,343156561972714;0,0995990957221031;0;0,112566092866699;0;0;0,140600948025099;0,648933652653014;0,154960137310479;0;0,353429387080364;6,58205205126527;0;0;0;2,80238562042391;0,755446059733451;0;0,529804085139846;0,322295301617193;1,40246102327332;0,384296437749536;0;0,50874111125726;2,03654401795542;2,298255639557;0,916565584726316;0;1,56526100271543;0;8,39600622311319;0;0;1,46963060309296;0;2,63671635299408;9,81803565136865;11,4268560591896;10,5739358298254;10,6593281527996
"EGG.HYDRO_X51_3_CTRL";0;1,89973496634508;0;0,0702636709694156;0,203409628078123;0,360538683638398;0;0,0926776455203983;3,26448376359176;0,0996961896454258;0;0;0,121467102890877;0,537029112956679;0;0,431418644627698;0,165963172264911;0;0,523188589201613;0;0;0;0;0,259520122315665;0;0,555554535300666;0;0;8,50270980619909;2,14446069362855;2,74488226127016;0;0,528418107064155;0;1,54378973921842;5,72688818257785;0;0,855757742361543;8,141147412551;2,66963317836613;3,96759421591431;6,52683900590721;9,50511965240821;3,97108815430322;10,1798868457422
"EGG.HYDRO_X44_1_EGG";0,187504850141832;0,150788741181191;0;0;0;1,37193721629601;0,0708774234440513;0;0,607380781961175;0,754601253224888;0;0;0,996379091909039;1,7200011931888;0,404757116704741;2,40776546503363;0,139114438919439;0;0,173482045382257;0;6,93006916990839;0,333432646626442;0;2,44530028003067;0,427504825182469;0,26781470682484;0,284150791415996;6,78079779694365;1,44829929192318;1,90395389609749;0;7,29534909031555;1,61530645839413;1,01856030541636;3,30998769143172;1,4166930832855;0;7,84321223980902;1,73970022160515;0;0,832563090936432;9,61699438585637;10,1507259442113;7,62489456755339;12,6766675365708
"EGG.HYDRO_X44_2_EGG";0,0172355512684618;0,0647400190834701;0;0,123896830273817;0;0;0;0;0,24272169710013;0;0,197501013101924;0,109774323338611;0,970092648807911;0,326753270526268;0,436164094996971;1,32694815271856;0,836596398774455;0,174398678100513;0,1886328102916;0,191960486417024;0,192689610987214;0;0,221593032713125;1,66682659537005;0,629586745497386;0,290085318851536;0,542479383924078;6,38443965151309;1,2665354019665;1,982369481895;0;0,455324970683272;0,489075728321499;2,05229561995184;1,46700072020649;0,761249926327524;0;0;8,58412599372033;0;2,25574637829051;1,11853837285484;6,57128767925485;11,8615884324436;3,87914994591959
"EGG.HYDRO_X44_3_EGG";0;0,751715950343879;0;0;0;0,0761084686110027;0;0,425725378378701;0,088065285697752;0;0,28463551233201;0,773088436675179;0,385635826746766;0,328238049778204;0,67393131798934;0,283344923262911;0,60002797703214;7,25176005198796;0;1,52969374190188;4,30781813208151;0,197208687613142;0;6,67734242404859;0;7,17883035003189;0,30899324411561;8,24631789232501;2,8264351291655;3,19690938114912;1,00435220399723;6,95578876537422;1,06557679890539;8,81568382985741;0,750471395111674;8,18368665119123;1,73426456101917;3,69982886856538;8,65734665180385;4,72287702121386;2,90009657398688;7,49033732795936;9,92827259221034;10,7718428149949;10,722895581618
"EGG.HYDRO_X47_1_EGG";0;0,640543720327507;0,442470628882851;0;0;0;0;0,179631055418358;2,08763167122183;0;0;0;0;0,542490546431709;1,77350893442406;0;0;0,19315178888477;6,25356356229848;0;0;0;0;0,262528172413355;0;3,02384148837848;0;0,947818007878635;1,48613697105017;8,2543228011123;0;6,77698286549712;0;0;0;3,22851895294547;0;1,63178097953313;3,72039438587795;0;0;10,0856333821495;10,00025492373;10,0218394688332;10,5270846519994
"EGG.HYDRO_X47_2_EGG";0;0,112761878561038;0;0;0;0;0;0;0,179079258724508;0;0;0;0;0;1,16177424080506;0;0;0;0;0;0;0;0;0;0;1,52688337174287;0;0;1,68017635333206;8,14988347982711;0;9,04565617179361;0;0;0;0;0;1,59705311620406;0;0;1,39851267650179;10,212857575363;8,14064771290324;0;11,5040331190084
"EGG.HYDRO_X47_3_EGG";0;0,081102778799578;0;0;0;0;0;0;0;0;0;7,11671587804781;0;0;0;0;0;0;0;0;0;0;0;0;0;1,87585334722742;0;0;2,16632072910726;1,52480079911656;0,545006215197928;8,90950939754088;0,58601469043324;0;0;0;0;1,41030755220736;9,8101061139316;0;0;10,621064396869;3,81155839412453;1,50485134676388;11,1754789043951
"EGG.HYDRO_X50_1_EGG";0;0,055249815620051;0;0,0806758194389068;0,0832285467717614;0;0,413908707366354;0,202267094555706;0,530609624058603;0,309702711510092;0;0,258999891354327;0,369647225872958;0,76491456370528;0,298834555625897;0,604426319360491;0;0,89869971669134;0,234659563647281;0;0,239593253479259;0;0,27462084115833;0,294172207182557;0,316532759284754;0;7,09263837876461;0;7,15986915540472;1,36098737892697;2,02518353889478;8,60125440344498;0,58981062801939;0;0,882432855949704;1,36280354965045;0,90738837046222;1,98066413075231;3,56719295010686;0;3,27312369046595;9,7773521284945;5,3991259768714;11,2959920311208;5,03848587195994
"EGG.HYDRO_X50_2_EGG";0,111554717737244;0,344139723922373;4,58147158387234;0;0;0,726555821830863;0;0,468280564680313;1,19660477861665;0,169084364614011;0,192067200894377;0,371612963398829;1,07468880498936;1,25233245070977;6,1301749759155;0,146683208354567;0,147226570391555;4,68707822961503;1,8618527731175;0;1,18383827948963;0,190856389696555;1,29368267431035;1,35163905058929;0,757886964970431;0,967678562280736;0;0;0,687426279696864;2,98385246082351;1,33013288304008;1,70000741384561;2,19193829370451;2,65050211190512;1,14958704961929;0,745004913824825;2,04763970990587;0;2,91590184655536;8,90632019121014;4,62291274493706;8,32289009831135;11,3136682619352;6,115610549594;10,8007647398465
"EGG.HYDRO_X50_3_EGG";0;0;0;0,210161156677676;0,14933311694339;0,170559902553562;0,510443591053467;0;0;0,290304603870953;0,229615876261622;0,128529144942962;0,978273470314501;0,265862574972496;0,14978289627799;1,19723648911855;0;0;0,551700503622036;6,28383609888398;0,407068922811792;0;0;0,668872249202252;0;0,585367928329311;0;0;0,79075034612511;1,1046417707518;1,62308512127041;0,860101438413126;0,912827516455314;0,76356838797961;0;0,853869572090613;2,77780510562972;7,1322443165099;1,9576633721444;0;4,06426206052798;9,7223918231205;4,94640033590871;4,03842775463816;10,278236654994
"EGG.HYDRO_X43_1_LOWFMFO";0;0,126168498650791;0;0;0;0,250509883904477;0;0;0,572832018979279;0;0;0,131002398026498;1,47884569990377;0,483424012026263;0;7,53360620593621;0,46495910986608;3,14825733942141;0;0;0,570461926169836;0;6,6414407950617;1,44423390127726;0,721631275150909;1,23429686304111;0,360784395295901;0,994929449660348;0;0,864176903839366;0;2,70229548021761;0,925042851574642;1,20563973283303;1,61436656837952;2,22553685904448;0;0;9,24420905395904;0;1,8168838151668;8,13627953411053;9,79563291438634;4,26640927776599;3,58840472533367
"EGG.HYDRO_X43_2_LOWFMFO";0,0579892613719282;0;0;0;0,0750931755627884;0,307618354239677;0,0881389765368152;0,264013535198665;0,48793612673109;0,434148122748658;0,117764593808141;0,335370774955098;0,79097614492987;1,01869537167312;0;0,171001718482088;0;1,00972888696159;0,388854220357299;0;0,679583968725984;0,221724643540045;0;0,479105530889643;0,512323020187614;0,932560736992602;0;8,72543555327241;1,62617126131681;2,5436582306236;2,5510314195773;0,506910441275162;1,67385046238927;0;9,29189764230238;1,28431130519149;0,844968109925618;8,58527213170232;3,59300224932525;0;4,00338987064978;9,97161105296076;5,55676300002779;11,062362369663;4,38546588261365
"EGG.HYDRO_X43_3_LOWFMFO";0,0191196475835401;0,0944163147128506;0,140379717318809;0,198591681030886;0,204513845603417;0,232717178598489;0,16445125432971;0,521074817508054;0,411040781285881;0,191387829707673;0,546592930502915;0,229254767214258;0,989190650954564;0,762810368009473;0;0;0,546069093697173;0,491442711814545;0,525630923770218;0,211053154442795;0,975206577270239;0,215735118269173;0,865924219743398;0,912456401977735;0,679861884113179;0,317495688965315;1,22356165589549;0;1,18290484547272;3,05496680650925;0;0;2,1638618085247;0;1,54849930870144;0,818399834162453;0;2,0549434889781;8,89231818726904;0;0;7,87894470884576;10,446729025936;8,11630220761815;10,9799927447931
"EGG.HYDRO_X46_1_LOWFMFO";0,113021453735439;0;0;0;0;0,594484775723219;0,169458882759137;0,339111780211261;5,15848944806927;0,282821233642101;0,117995974039683;0,124953938858341;0,851128339475936;0,71020322112742;0;6,21230874057219;6,30237191543132;0,504214344659072;2,71139425214001;0,217332398485034;0,796991047169945;5,68026218524454;0,617171382002124;0,654336007965217;0,98447078268191;0,572170244011463;0;0;0,774447773775907;2,85187523724548;0;2,11345898321488;2,10853226002722;3,62956546966702;7,90254936620328;5,2781795933627;0;0;3,93522329688415;0;1,45077001496954;9,75212844061047;8,7817414047039;4,21677458831012;3,84997755917626
"EGG.HYDRO_X46_2_LOWFMFO";0;0,0339275573794818;0,0676910098408177;0;0,100254951407754;0,396792175808237;0,222493545304426;0;0,132559701893206;0;0;0;6,53145626323382;6,67788289403368;0;0,408367867766126;7,42375434332735;0,258456555122926;1,0743520666236;0,283357692178038;0,505549245230917;0;0,569835520228108;0,347524321021194;0;0,71387813410377;0;3,06402038239019;3,68036633008754;0;8,71671961516741;0;0;0;1,49129464603374;9,48214652900214;0;8,19107768542852;1,09571536978939;1,12930449026841;0;10,208968359109;4,83878285515342;10,2463054673132;4,38188100804827
"EGG.HYDRO_X46_3_LOWFMFO";0,0211796767323414;0;0;6,02976151306481;0;0,25507330487536;6,3446979901928;0;0,10683350642617;0,598088599171878;0,12612729328319;1,31219881345064;0,542542920960186;0,819293207837279;0;0;0,183478442338228;0,210742198621143;1,46392903824637;0,231559745564881;0;0;1,39978544393614;0,285588632830974;0;0,807868000373806;1,29760765424147;0;4,06234571993996;1,98873234966422;3,64897284785362;0;0;0;1,31868907634934;1,33753384380384;0;0;3,1430829975876;0;3,87807484364818;9,1316066273268;11,5375702968119;4,79186535918818;10,6451588329045
"EGG.HYDRO_X49_1_LOWFMFO";0,0347618618054645;0;0;0;0;0,14846311732555;0,151667105098384;0;0,382401099505432;0,0922417138221105;0,105324692359403;0;0,784100634988188;0,503966346822529;0;0,286290342475756;0;0,57399351620311;0,352344384814293;6,79719456644917;0,359341928314628;0;1,2595033579945;1,31671957847126;0;0,294444388999622;0,549717233027283;0;1,27891864543491;2,07285592900718;0,459705327864026;1,50854406775437;1,27172755294563;0;9,48303587217277;10,2333228522087;0;0;2,64528728104377;1,32223897791636;2,27115827095996;7,38319859064003;11,181570215107;10,3312266457118;9,52397106137045
"EGG.HYDRO_X49_2_LOWFMFO";0,0870059617734137;0,33385611173238;0;0;0;0,152309881001858;0;0,378463437182628;1,03655462056471;0,527862464645379;0,294550179427243;0,474171855573084;1,08448152918252;0,961871671779433;0;0;1,36297937410306;0,468597396160085;6,4062540931884;0,199922789841997;0,747239102444527;0;1,9776868577523;2,11618183055033;4,11935933474351;0,532913613377906;1,05885992616496;0,400477927610497;2,66206968050705;2,76495127284807;2,10400312422416;0,791253598737626;0,841291159038215;2,20938310174732;2,33250785671744;8,93059190870275;0;0;1,85336202990737;4,07733464393134;3,08395300593462;7,94425142604758;5,94235916401919;10,3583178785365;6,29574129387706
"EGG.HYDRO_X49_3_LOWFMFO";0,0574777276746496;0,771631947486676;0;0;0,143713627457302;0,770092122794867;0;0,0951293192636854;0,660036331515598;0,102324207468508;0,221293528053224;0,123644918555812;1,29600819279546;0,548486586006392;0;0,169573962818623;5,66433288283264;6,33200463318479;0,385925595844888;0;1,22687663148624;0,219917904016018;3,49033916162384;3,19656653418909;0,690461173035853;0;0,342536907278368;1,14327514798264;2,43425645822745;8,48279276355496;0;0;1,35124275911084;0;9,87211457588258;3,42645525473425;0;2,94858208152272;1,92235418453815;0;1,7655919813896;3,86584669605683;7,12844914199194;5,91957145732195;8,30103263066859
"LS.AQUA_X23_1_CTRL";0;0,0605098431544576;0;0;0;0;0;0;0,640144301398711;0;0;0;0;0,732997390387376;0,323863935405637;0;0,206056445472636;0,236297267220132;6,49088984956494;0;0;0;0;1,63535811790321;8,14685124985291;7,10888062727118;2,25811317795862;0,506155215388017;0,886308387811959;8,82586082086536;0;0;1,01703906297805;7,33617890152397;0;0;9,95631642222617;0;0;0;0;0;1,96319040219573;0;0
"LS.AQUA_X23_2_CTRL";4,29695608713119;0,268991855649734;0,385110802289839;0,205596386792709;0,386329442763025;0,434700794231322;0,130406556027833;6,6110246049272;5,41007288724703;0;0,84266663441754;0;0,474674881281494;0;1,21357468549565;0,879478252268455;0;0;0;0;0,551297811008896;0,318639453216903;0,619807271006168;0,872856650487418;0;0,772328331668472;2,06121381313366;0,967025413967247;8,21452868380078;2,28883425225288;0,689508331877899;0;0,737949533749709;0;3,45920850727047;3,54286868377283;4,39811831352131;0;1,6960654811869;2,54178402146867;3,419890480851;0;11,5833942201167;0;0
"LS.AQUA_X23_3_CTRL";0,0296058398184366;0,0561910043836804;0,178564418078404;0,0554292199656778;0,568353707608585;0;0;0,375833190868112;0;1,80652105775732;0,386458602878522;0;0;2,09493875170772;5,31669691120758;0;0,248970072575099;0,152427368117856;0;0,167957406577158;0,312837945203022;0,446089465017816;0,496606534579489;0;0;0,458490435475664;1,93345880720687;3,56076818424891;6,99868005278228;0,399988592919716;0;0;0;0;8,06771375078906;2,385104687029;10,1495459240386;5,95479688613489;3,59938783474135;1,92336710417825;3,45821177701011;2,09462439115709;3,37974851593265;3,47073617918969;1,98785080790329
"LS.AQUA_X34_1_CTRL";0;0,0202603860161265;0;0;0,0606641434554695;0;0;0;0;1,77208905432907;0,588811568168049;2,3185167346997;6,24526410233169;1,88074615428587;5,05293891298194;0;0;0,161197747294855;0;1,01106718270444;0,178223782602339;0;3,68173203195018;0;0;0;1,53403487759348;3,86488565864794;0;0,42032151758242;6,14763310702727;0;0,456865939952499;0;1,80906093886381;6,49834220115497;8,07856590734484;11,409457701027;7,11320277685417;2,13413141022155;7,8620499962508;0;4,96715940721575;6,65951010421952;9,73184811475822
"LS.AQUA_X34_2_CTRL";0,0161433423551805;0,333986355352031;0,0414810242198263;0;0,120042602651965;0,0710503613872839;0;5,43432845773601;0;1,84606750092863;1,66629294050379;5,97239749866636;0;1,95011898238026;0;1,23549837599292;0,267142562253174;0;0;0;0;2,82335375248395;0,770609233931934;0;5,75376011678609;0;8,12104011746379;2,90113944603925;0,39011192026254;6,68738964525845;0,429837872272219;0;5,86798221117555;0;1,98047312946512;1,14298892536795;4,63545523888451;10,7582182686336;3,6772118140305;1,56822724219015;2,03652357669845;0;5,76995602072607;1,27993298426434;3,65149189895944
"LS.AQUA_X34_3_CTRL";0;0,14328000201026;4,16613091102615;0;0,0755319850850409;0,0867204412913251;0;0,0965151941964691;0;0;0,224322862332814;0;0,51510392240262;0;1,25811702689774;0,446525620005541;0,561606231290184;0;0,214374437595195;0;0,218926724637565;0,55915903877707;0,451954762904489;0;0;0;1,55452473266857;7,93228729986561;0,77658858319803;7,92378991229243;0;0;0;0;2,16154157722184;0,838983580372447;9,21693086180438;8,95358703308283;9,14341065220003;8,94168538549731;2,38307274254323;0;1,79836651794866;1,43372350968293;0
"LS.AQUA_X37_1_CTRL";0,0235617647985528;0,0301155386886447;0,170704417598731;0;0;0;0,104705084745382;0,675619880442796;1,10170053939252;0,122445352143743;0,370993328394407;0;0;1,13781576425335;0;0;0,20237528286516;0;0;0;0,255749486202022;0,260343260510415;0;0;0;0;3,12372386914321;0;6,69066693708866;3,09429988110271;0;0;8,85310393251048;0;0;2,90205723429685;9,48374846819554;2,67071780690547;0;10,155835795018;3,2726993485916;0;0;1,56937862557076;1,79151168097369
"LS.AQUA_X37_2_CTRL";0;0,157880499640257;0,611350653905648;0,308496989331406;0;0,358392583272805;0;0,515778494163874;0,263182860548277;0,419015338917979;0,113015706325663;0;0,228310226581335;0;0;0,164276224147846;0,164879546288814;0;0;0,208575284595698;1,33360067707248;1,14383345756085;0,240478673915305;0,77787306303126;0;1,16718555015075;0;0;1,88494463755947;6,64960765355801;0,487769975413189;0,817134818024296;8,32155884619807;0;0;3,43429030785597;2,29242629768094;1,30485291712867;1,65431140359118;11,0235685197527;9,85305671650794;0;0;2,31440276170819;2,19599468077178
"LS.AQUA_X37_3_CTRL";0,0362456556318871;0,212417651898235;0,175730353934282;0;0,13508766498963;0,154441716831841;0,293998294377845;0;5,12630575042447;0;0;0;0,556929646362135;0;0;0;0,870898239725942;0;0;0,371082737483908;0,372376529485191;0,867585584392964;0;0,451058532990532;0,48276288007605;9,47837322141453;2,24184960881953;5,76827715623948;0;0,792196318943508;0,796581157894849;0;8,30539867423485;0;3,20318229448689;2,36926743581804;10,472015191686;1,82548795215205;8,07068995536803;10,4730001435514;3,89923100030037;0;0;2,54767517395601;0
"LS.AQUA_X24_1_50.";0,0322030947294592;0,562713628136918;0,0817379187846035;0,221783107750721;0;5,47692362697394;0;0,153257179932676;0;0,88806897843015;0,344336171846679;0;0,507320612652099;0;0;0,478324559466599;0,80273004367559;0;0;0;0;0,342316909804524;0;0;0;7,13015894734958;8,89132621028489;1,02001953450123;0;3,73072947512293;0;0,735062950154788;0,782758967897862;0;8,86222912113858;2,77476826864382;5,54710872506969;1,19631544042486;2,11204571634204;9,45078617414128;0;3,33757189449784;1,63294453078117;0;0
"LS.AQUA_X24_2_50.";0,0130415463634255;2,09854176941269;1,13721410475613;0,181644474272235;0,0501598134708175;1,21662680435458;0,310902576045121;0,286803254131968;0;0,134038903833725;1,71091809171089;0;1,4304903018293;0;3,56876532042127;1,16758233745379;0,622999839455358;0,252880650983817;0;0,277315416201319;0;6,90785084888904;0;0;0;0;4,92959697462052;6,01173966668436;4,22466942906001;1,38827083418969;3,58588844637553;0;5,67520507238858;0;3,49373152777992;5,21297203458035;6,79027261748438;3,18397999019242;2,91692484196924;1,96391598043366;12,0814739437754;1,41378435165635;8,33905679035975;4,69958750666404;1,87246083427065
"LS.AQUA_X24_3_50.";0,0997254273479119;0,6459144473505;0,598144621715934;0;0,0977917289964806;0,112097105361892;0,114560607288723;2,04982565519149;0,524999260331822;1,00019770645466;0,908973694874277;0;1,51054069363662;0,177529347341854;0,708362197998462;1,49053524350664;0,908230851007295;0,621635577829133;0;0;0,495262381136725;0;0;1,83464960322924;0;0,410460678576285;8,96031530599268;0,536639794564052;8,31898117464023;2,2598774391802;0,62330613260145;0;1,06558817321255;0;2,04227244733319;3,07486441649914;4,7871037417207;2,12766013379362;2,80455512926469;2,96298253530425;4,64494067050168;0;4,63750457419801;3,26177194365009;10,5931723246633
"LS.AQUA_X35_1_50.";0,0290749033611633;0,320865448526255;0,324895026801634;0;0;0,125296148849533;4,77808285729598;0,139154036987889;0,144441073725446;0,149437998983139;3,8290905911548;0;0,784544985626068;0,928307148158776;2,49601719014231;0,440134955446804;1,39949607465284;0,28014651650287;0;2,26372049268544;0,307938087624225;0,904986436823227;0;0,375394718415574;0;0;4,48178523327286;0,587364788247906;7,8759042694045;1,07549242919394;0;0,682398473655994;0,727771758545928;9,22983895004551;8,76233260415129;2,53504086995592;10,1298894813817;9,10439753519047;1,15783433331547;9,56635082142371;3,68025636653441;2,44140674045506;2,13131587014941;2,71602137731687;1,97202334643332
"LS.AQUA_X35_2_50.";0;0,157828578103721;0,180873294077305;0;5,59971121029944;0,15900996653376;0;0,393345284940247;0;0,0989904269832335;0,306617374324056;0;0;0;1,94447415022725;0,164222367089199;0,430198060358478;0,348868929845493;0;0;0;0,885973745636043;0;7,43581053753432;0;0;1,21408877701839;0;6,57020893915435;1,05443336008957;0,487632740732625;0;0;0;0;2,60265046477038;1,26459173100047;10,2329021413211;2,08525256273998;9,73308689645683;9,15343413284278;9,66828596907503;2,10304547599112;3,10323227547246;2,56334395383122
"LS.AQUA_X35_3_50.";0;0,419968580817664;0,282093245503839;0,213114439802568;0;0,24943938365557;0;0,147072439702125;0,285033377586785;0,414184192326499;0,684631496295499;0;6,51485093990401;0,381146461482961;0,22006280576351;1,29209106703057;0;0,294987874151014;6,12406474361263;0,925993719739458;0,324027514007808;0;0,369296837775176;7,17013245489742;7,5362414808785;0;7,72505901506328;0,991881787636365;8,2621711583169;2,50740059602299;0;0;9,11003372594768;0;1,61049170307087;8,7992519411497;3,40934563741784;1,68926923121969;1,19894832893711;9,43309391724755;2,42086174800204;0;0;0;0
